"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","Dem_age","Dem_gender","Dem_edu","Dem_edu_mom","Dem_employment","Country","Dem_Expat","Dem_state","Dem_maritalstatus","Dem_dependents","Dem_riskgroup","Dem_islolation","Dem_isolation_adults","Dem_isolation_kids","AD_gain","AD_loss","AD_check","Scale_PSS10_UCLA_1","Scale_PSS10_UCLA_2","Scale_PSS10_UCLA_3","Scale_PSS10_UCLA_4","Scale_PSS10_UCLA_5","Scale_PSS10_UCLA_6","Scale_PSS10_UCLA_7","Scale_PSS10_UCLA_8","Scale_PSS10_UCLA_9","Scale_PSS10_UCLA_10","Scale_PSS10_UCLA_11","Scale_PSS10_UCLA_12","Scale_PSS10_UCLA_13","OECD_people_1","OECD_people_2","OECD_insititutions_1","OECD_insititutions_2","OECD_insititutions_3","OECD_insititutions_4","OECD_insititutions_5","OECD_insititutions_6","Corona_concerns_1","Corona_concerns_2","Corona_concerns_3","Corona_concerns_4","Corona_concerns_5","Trust_countrymeasure","Compliance_1","Compliance_2","Compliance_3","Compliance_4","Compliance_5","Compliance_6","BFF_15_1","BFF_15_2","BFF_15_3","BFF_15_4","BFF_15_5","BFF_15_6","BFF_15_7","BFF_15_8","BFF_15_9","BFF_15_10","BFF_15_11","BFF_15_12","BFF_15_13","BFF_15_14","BFF_15_15","Expl_Distress_1","Expl_Distress_2","Expl_Distress_3","Expl_Distress_4","Expl_Distress_5","Expl_Distress_6","Expl_Distress_7","Expl_Distress_8","Expl_Distress_9","Expl_Distress_10","Expl_Distress_11","Expl_Distress_12","Expl_Distress_13","Expl_Distress_14","Expl_Distress_15","Expl_Distress_16","Expl_Distress_17","Expl_Distress_18","Expl_Distress_19","Expl_Distress_20","Expl_Distress_21","Expl_Distress_22","Expl_Distress_23","Expl_Distress_24","Expl_Distress_txt","SPS_1","SPS_2","SPS_3","SPS_4","SPS_5","SPS_6","SPS_7","SPS_8","SPS_9","SPS_10","Expl_Coping_1","Expl_Coping_2","Expl_Coping_3","Expl_Coping_4","Expl_Coping_5","Expl_Coping_6","Expl_Coping_7","Expl_Coping_8","Expl_Coping_9","Expl_Coping_10","Expl_Coping_11","Expl_Coping_12","Expl_Coping_13","Expl_Coping_14","Expl_Coping_15","Expl_Coping_16","Expl_coping_txt","Expl_media_1","Expl_media_2","Expl_media_3","Expl_media_4","Expl_media_5","Expl_media_6","Final_open","TstressW","TpeopleW","TinstW","TconcernW","TcomplW","TneurosisW","TextroverW","TopenW","TagreeW","TconcW","TdistressW","TspsW","TcopingW","TmediaW","dem_ageG","isoladult","isolkids"
"2020-04-01 11:04:17","2020-04-01 11:39:08","IP Address","100","2090","True","2020-04-01 11:39:09","R_d0G9Dzf6YcQqjOp","anonymous","SME","Yes",60,"Mujeres","Licenciatura","Primaria","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","3","Yes","En aislamiento",2,0,"· If Program A is adopted, 200 people will be saved.","","No",3,1,3,1,1,2,1,1,3,2,1,1,1,7,8,7,6,5,6,6,7,1,1,1,1,1,11,1,6,1,6,1,4,6,4,2,6,5,1,6,6,6,6,6,6,6,5,6,2,6,4,3,5,1,1,1,6,2,6,6,6,5,2,1,2,1,1,1,4,1,4,1,"",6,6,6,6,6,5,6,6,4,6,5,2,6,2,6,5,4,4,5,6,6,5,5,6,5,6,"",5,5,6,6,5,4,"Me preocupa, que las instituciones de salud de gobierno, sea insuficiente con el equipo necesario para atender esta emergencia. También me preocupan que el personal 
de salud no cuente con los materiales de seguridad para su protección. ",18,15,37,5,7,12,12,18,18,17,72,57,78,27,"51 - 60","Sí","No"
"2020-04-01 11:21:51","2020-04-01 11:39:45","IP Address","100","1073","True","2020-04-01 11:39:46","R_3MguSpY6019DGPu","anonymous","SME","Yes",24,"Hombres","Licenciatura","Bachillerato ","Sin empleo","Mexico","no","Veracruz","Soltera(o)","0","Yes","La vida sigue con cambios menores",3,0,"· If Program A is adopted, 200 people will be saved.","","No",4,4,4,4,3,4,3,4,4,5,3,3,4,2,5,0,0,0,1,2,0,5,6,5,4,4,0,5,5,4,2,5,2,6,6,5,5,5,3,4,5,5,4,1,6,5,4,5,6,5,0,6,4,4,6,3,1,6,2,6,6,5,2,6,6,4,1,4,2,2,3,1,"La abstinencia sexual me está matando desde hace 15 días.",6,5,5,5,5,6,6,5,6,5,1,5,4,5,3,5,4,3,3,1,4,2,4,6,1,3,"Adoptar medidas de otros países que considero apropiadas, ya que aquí es tomado a la ligera",1,2,6,4,4,3,"Si de por si vivía al día con mi salario, ahorita que está todo frenado, no tengo ni un peso en mi cartera, ni en mi tarjeta, he dependido de mis padres OTRA VEZ y eso es lo que más me jode.",39,7,3,24,9,17,13,14,11,14,91,54,54,17,"21 - 30","Sí","No"
"2020-04-01 11:24:04","2020-04-01 11:40:24","IP Address","100","979","True","2020-04-01 11:40:25","R_2thwvbgZaWob9oW","anonymous","SME","Yes",37,"Hombres","Licenciatura","Bachillerato ","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","Yes","La vida sigue con cambios menores",1,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",1,3,3,3,2,3,2,3,3,3,2,2,3,6,7,1,1,1,1,6,0,6,6,6,6,6,0,5,6,6,6,4,2,6,4,3,5,5,2,5,5,5,6,4,5,6,6,5,2,6,1,1,1,1,1,1,2,6,6,6,6,6,6,1,1,1,1,2,2,6,2,1,"",6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,5,5,6,6,6,6,6,6,5,5,"",6,6,6,6,6,6,"El miedo a sentirme en un país donde las cosas por falta de seriedad se volvió esta situación como algo que no existe o que se inventó,la gente no cree y veo difícil que lo haga ",26,13,10,30,12,13,12,15,15,17,69,60,90,30,"31 - 40","Sí","Sí"
"2020-04-01 11:20:10","2020-04-01 11:41:24","IP Address","100","1273","True","2020-04-01 11:42:53","R_10HI4uTPLPfoRDQ","anonymous","SME","Yes",38,"Hombres","Licenciatura","- Some College or equivalent","Auto empleo","Mexico","no",NA,"Casada(o)/en unión libre","2","Yes","La vida sigue con cambios menores",1,2,"· If Program A is adopted, 200 people will be saved.","","No",4,3,3,4,4,1,2,5,3,3,3,1,1,7,6,1,2,1,5,1,3,6,5,5,6,6,5,3,5,5,4,1,1,6,6,2,3,4,5,3,5,6,1,4,4,4,2,3,6,6,3,6,6,5,3,4,6,6,3,4,6,6,3,4,6,6,4,3,5,4,6,5,"",4,3,1,3,2,2,4,5,2,4,4,3,3,6,4,6,1,1,6,1,1,3,6,1,6,4,"",6,2,4,2,6,6,"Mi cliente cerró y me quedé sin dinero, tengo q pagar la renta de la casa, y servicios de esta, así como la comida... Me agobia mucho q me estén cobrando ",32,13,13,28,10,14,12,14,9,9,116,30,56,20,"31 - 40","Sí","Sí"
"2020-04-01 11:23:29","2020-04-01 11:46:28","IP Address","100","1378","True","2020-04-01 11:46:30","R_bsGDFNLPVwtrxWF","anonymous","SME","Yes",21,"Hombres","Licenciatura","Licenciatura","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",1,0,"· If Program A is adopted, 200 people will be saved.","","No",2,1,3,2,2,3,2,3,3,1,3,1,3,5,8,3,4,4,4,5,4,5,5,5,5,5,0,3,4,4,4,3,3,4,3,2,3,3,3,2,5,2,6,4,5,4,3,5,4,5,0,4,5,4,1,2,0,5,4,6,5,5,4,3,3,3,2,4,4,5,4,2,"",5,5,4,4,5,4,5,5,4,5,4,4,4,4,4,5,2,2,5,4,4,5,4,5,3,4,"",5,4,4,3,5,4,"",22,13,24,25,8,9,9,9,15,12,84,46,63,21,"21 - 30","Sí","No"
"2020-03-31 11:27:50","2020-03-31 11:45:07","IP Address","97","1037","False","2020-04-01 11:46:41","R_OfDvhuTxdwEibYd","anonymous","SME","Yes",45,"Hombres","Posgrado","Licenciatura","Auto empleo","Mexico","yes","Oaxaca","Soltera(o)","0","Yes","En aislamiento",3,1,"· If Program A is adopted, 200 people will be saved.","","No",4,4,4,2,3,3,3,4,3,2,2,2,3,6,8,3,2,3,6,8,3,5,6,5,6,6,3,5,6,6,5,5,4,4,4,2,5,5,3,6,6,6,3,4,5,5,4,6,6,5,0,6,5,2,2,6,5,6,5,6,5,6,5,6,5,0,2,0,5,6,6,0,"estoy bien, agradecida, ahora. ",5,4,4,4,4,4,5,5,5,4,3,4,5,2,3,5,2,2,6,6,4,4,4,5,4,4,"me perdí en esta última sección. ",6,6,6,4,6,5,"inmundo comprometida pues tuve héroes y cuadros respiratorios. depresiva. pero esto me prepara para salir adelante. Gracias por su esfuerzo",32,14,25,28,12,10,13,18,12,15,100,44,63,28,"41 - 50","Sí","Sí"
"2020-04-01 11:23:40","2020-04-01 11:46:44","IP Address","100","1383","True","2020-04-01 11:46:53","R_3p3Vd28ahGZd7uB","anonymous","SME","Yes",24,"Hombres","Licenciatura","Licenciatura","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",3,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,4,3,2,2,3,2,4,3,2,4,4,3,7,8,5,2,5,2,7,7,6,5,5,5,5,7,5,6,6,6,3,1,5,3,2,2,2,1,3,5,3,6,4,5,6,6,6,2,5,0,5,2,1,1,2,0,5,2,6,6,4,1,2,2,2,1,0,4,3,4,1,"",5,5,4,5,5,5,5,5,5,5,4,5,4,2,4,4,3,3,3,5,4,5,4,5,2,4,"",5,2,4,2,5,3,"",28,15,28,26,12,10,5,11,15,18,61,49,61,18,"21 - 30","Sí","No"
"2020-03-31 11:34:11","2020-03-31 11:48:47","IP Address","97","875","False","2020-04-01 11:48:50","R_265tOfz7mBomWYr","anonymous","SME","Yes",53,"Hombres","Posgrado","Primaria","Empleo de tiempo completo","Mexico","no","Querétaro","Casada(o)/en unión libre","3","Yes","En aislamiento",3,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","Yes",4,3,5,1,3,4,2,3,4,3,2,1,5,5,6,2,1,2,4,8,2,6,6,6,6,6,2,5,6,6,2,5,4,6,4,2,4,5,2,6,6,6,5,4,5,6,5,6,5,2,6,6,6,4,4,2,0,6,6,6,6,6,4,6,4,2,6,5,6,2,6,2,"",6,6,6,6,6,6,6,6,6,6,5,2,6,1,5,5,1,1,6,2,1,2,6,6,5,5,"",2,6,6,6,6,1,"",32,11,19,30,12,12,11,18,14,17,108,60,59,26,"51 - 60","Sí","No"
"2020-03-31 09:47:13","2020-03-31 11:48:47","IP Address","97","7294","False","2020-04-01 11:49:04","R_re9hIEKowYQsllD","anonymous","SME","Yes",51,"Hombres","Licenciatura trunca","- Some College or equivalent","Sin empleo","Mexico","no","Nuevo León","Casada(o)/en unión libre","3","Yes","En aislamiento",5,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",4,3,5,3,3,4,2,3,3,3,3,2,3,8,8,7,5,7,10,4,4,5,5,5,5,5,1,6,6,6,3,6,4,6,5,3,4,5,2,3,4,5,3,6,4,6,6,6,6,4,6,6,4,6,6,5,5,4,4,6,6,5,4,4,5,6,6,4,4,5,6,5,"",5,6,6,5,5,6,5,5,5,5,4,4,5,5,4,4,2,3,5,5,5,2,4,5,6,4,"",5,5,5,5,5,5,"Cuando acabará esto?podrán acabar con el virus?tanta gente sin trabajo que pasará?",33,16,37,25,12,14,11,12,13,18,122,53,67,25,"51 - 60","Sí","No"
"2020-04-01 06:57:00","2020-04-01 11:49:29","IP Address","100","17548","True","2020-04-01 11:49:30","R_3lFSBlklzecXLO8","anonymous","SME","Yes",63,"Mujeres","Posgrado","Primaria","Auto empleo","Mexico","no","CDMX","Casada(o)/en unión libre","0","Not sure","La vida sigue con cambios menores",0,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",1,1,1,1,1,1,1,1,1,1,1,2,1,9,9,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"",5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,2,2,5,5,2,4,5,5,5,4,"",3,5,5,3,3,5,"",10,18,30,25,8,6,14,15,15,15,66,50,67,19,"61 - 70","No","No"
"2020-04-01 11:28:36","2020-04-01 11:50:18","IP Address","100","1301","True","2020-04-01 11:50:18","R_2S6lbJzAGTnizaq","anonymous","SME","Yes",32,"Hombres","Posgrado","- Some College or equivalent","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","2","Yes","La vida sigue con cambios menores",2,1,"","","",1,1,2,1,1,1,1,2,2,1,1,1,2,10,10,8,5,9,6,9,10,4,6,6,6,6,5,6,6,5,3,5,4,2,2,2,6,6,1,6,6,6,6,6,6,5,6,5,1,5,0,1,5,4,6,2,4,6,6,4,2,5,4,4,4,3,5,6,5,3,6,3,"",6,5,6,6,6,5,6,6,5,6,6,3,6,3,6,2,3,2,6,5,2,6,5,6,6,6,"",6,1,5,1,6,1,"Me preocupa  pensar como puede afectar la NO ACTIVIDAD FÍSICA a las personas durante el encierro ",13,20,47,28,11,6,13,18,18,16,94,57,73,19,"31 - 40","Sí","Sí"
"2020-04-01 11:25:27","2020-04-01 11:37:00","IP Address","100","693","True","2020-04-01 11:55:31","R_2thPNfDwNSuj6TT","anonymous","SME","Yes",26,"Hombres","Licenciatura","Licenciatura","Empleo de tiempo parcial","Mexico","no","Veracruz","Soltera(o)","0","Yes","La vida sigue con cambios menores",3,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,2,3,1,2,2,2,2,2,2,1,1,1,5,7,6,4,5,7,8,7,6,6,6,6,6,5,6,5,5,5,4,2,4,4,3,5,5,2,5,5,4,5,4,5,5,3,5,5,4,4,5,5,4,2,4,4,5,5,5,5,5,4,3,2,3,4,4,4,3,5,5,"",6,4,5,5,5,4,6,5,5,6,5,5,5,4,4,5,2,2,5,5,5,5,5,5,5,5,"",5,4,4,4,5,2,"",20,12,37,30,10,11,12,14,14,13,99,51,72,22,"21 - 30","Sí","No"
"2020-04-01 11:35:48","2020-04-01 11:57:59","IP Address","100","1331","True","2020-04-01 11:58:00","R_1Q609oWSL3oyrBd","anonymous","SME","Yes",20,"Hombres","Licenciatura","Licenciatura","Estudiante","Mexico","no","Oaxaca","Soltera(o)","0","No","En aislamiento en unidad médica o similar",0,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,5,5,4,3,4,3,3,5,4,3,3,3,6,9,4,5,5,4,7,6,4,6,6,5,5,0,6,6,6,5,2,4,6,6,2,6,3,2,6,5,6,4,5,5,6,5,6,0,0,0,5,5,2,6,5,0,5,4,5,5,0,0,2,0,2,5,3,4,4,5,4,"",6,4,6,6,6,6,6,6,6,6,4,6,6,4,6,4,5,5,5,5,4,5,5,5,6,3,"",4,5,5,5,4,3,"Como estudiante de licenciatura realizaba una movilidad en otro país, al igual que muchos otros chicos tuve que regresar a mi país debido a esta contingencia. Como jóvenes nos es realmente difícil afrontar que pasamos muchos años planeándolo y ya no podremos continuar con ella, nos sentimos devastados tanto por esto y la situación sanitaria mundial.",39,15,31,26,12,14,11,17,14,17,71,58,78,23,"20 o menos","No","No"
"2020-04-01 11:26:50","2020-04-01 11:43:08","IP Address","100","977","True","2020-04-01 11:58:11","R_1IG9awH8nAsr0It","anonymous","SME","Yes",22,"Hombres","Licenciatura trunca","Licenciatura","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","No","La vida sigue con cambios menores",4,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",1,3,3,2,3,2,2,3,3,1,1,1,1,4,6,3,1,1,4,5,4,6,6,6,5,4,4,4,5,6,6,4,2,6,5,3,1,1,1,4,3,3,4,5,3,4,3,4,1,1,1,1,4,1,1,1,1,5,6,4,4,5,5,1,1,1,1,1,4,1,1,1,"",5,5,1,4,3,1,4,4,1,4,3,5,5,1,2,5,5,5,5,1,5,1,1,5,2,2,"",5,6,2,1,5,1,"",23,10,18,27,11,14,3,10,12,11,53,32,53,19,"21 - 30","Sí","No"
"2020-04-01 11:42:07","2020-04-01 11:58:29","IP Address","100","982","True","2020-04-01 11:58:30","R_2fiJtVQmzGszfJv","anonymous","SME","Yes",45,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","CDMX","Divorciada(o)/viuda(o)","1","Yes","La vida sigue con cambios menores",0,1,"","· If Program C is adopted 400 people will die.","No",4,2,4,2,1,4,2,2,4,2,3,3,3,9,8,5,5,5,7,10,6,6,6,6,6,6,7,6,6,5,5,3,4,5,4,2,4,2,4,5,4,3,6,4,5,5,5,5,1,1,3,5,4,1,0,0,1,6,4,6,6,5,0,1,2,4,1,1,3,5,4,1,"Sigo trabajando parcialmente, en un trabajo no prioritario y eso me estresa pues soy hipertensa. ",6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,2,2,5,5,5,4,4,5,2,5,"",5,2,2,2,5,2,"Trabajar en gobierno y aún al ser hipertensa, no me envíen a trabajar en home office todo el tiempo. ",27,17,38,30,11,11,10,12,15,15,65,60,70,16,"41 - 50","No","Sí"
"2020-04-01 11:23:19","2020-04-01 11:42:48","IP Address","100","1168","True","2020-04-01 11:58:47","R_1K3aG5bXn2Mpe4G","anonymous","SME","Yes",21,"Mujeres","Licenciatura","Bachillerato ","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",3,0,"· If Program A is adopted, 200 people will be saved.","","No",4,4,5,2,3,3,2,3,4,4,2,2,4,4,5,7,3,5,7,10,8,4,6,6,5,5,7,5,5,5,6,3,2,6,4,3,4,2,1,4,5,5,6,2,6,5,3,5,6,2,2,4,6,2,1,1,1,5,5,6,6,5,1,1,4,1,1,2,4,4,5,1,"",4,4,2,5,4,4,5,5,2,4,5,3,6,1,6,2,6,6,5,2,3,5,5,6,1,5,"",5,4,4,2,4,4,"",34,9,40,26,10,13,7,14,14,13,76,39,67,19,"21 - 30","Sí","No"
"2020-04-01 11:22:35","2020-04-01 11:47:27","IP Address","100","1491","True","2020-04-01 12:02:29","R_1FacFPqpHCtvoDC","anonymous","SME","Yes",49,"Hombres","Posgrado","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Soltera(o)","1","Yes","La vida sigue con cambios menores",0,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,1,3,1,1,2,1,4,3,1,2,1,1,8,8,0,4,1,5,7,0,1,1,1,6,6,11,5,3,2,5,2,2,2,3,1,4,2,2,5,5,5,3,5,3,6,5,6,2,2,2,4,2,2,1,0,0,6,2,1,1,3,2,2,1,1,2,2,1,1,1,5,"La neurosis global injustificada por este virus",6,5,5,6,6,6,6,5,5,6,1,4,5,2,3,5,1,1,5,4,1,1,5,3,1,1,"Dormir",4,4,5,4,5,2,"La temática de la ""pandemia"" oculta realidades graves. El manejo neurótico del asunto aumenta las desiguldades y ponen en desventaja a los más vulnerables. El gobierno federal tiene una gran excusa para su fracaso político-administrativo. La gente influenciable reacciona de maneras penosas. El derroche de agua y el exceso de uso de químicos y vestimentas de protección generarán una alta contaminación de cuerpos de agua y suelos. La especie humana es muy desagradable, en tiempos así sus comportamientos llegan a ser grotescos y hasta más peligrosos que el ""problema"" original.",20,16,17,15,5,6,8,15,11,17,46,56,43,22,"41 - 50","No","No"
"2020-04-01 11:30:23","2020-04-01 12:02:37","IP Address","100","1934","True","2020-04-01 12:02:39","R_sYF7q6ZJrb1EwpP","anonymous","SME","Yes",40,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","Yes","En aislamiento",1,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,1,5,1,2,2,2,4,3,1,1,1,3,7,9,2,1,2,1,3,3,4,6,5,5,5,5,4,4,5,4,1,2,4,4,2,6,5,3,4,6,4,5,4,4,5,6,4,4,5,5,4,2,2,1,2,4,6,2,4,6,5,2,4,5,2,6,5,2,3,5,2,"",5,5,5,5,6,5,6,5,4,5,4,5,3,2,5,3,1,1,5,3,3,4,5,6,1,5,"",4,5,5,4,5,4,"Me preocupa que a consecuencia del aislamiento no tengo un tiempo para mí, a partir del aislamiento mi día se llena de actividades laborales a distancia, las actividades escolares de mi hija, la limpieza del hogar, la preparación de alimentos, pero no hay un sólo espacio de tiempo que tenga para mí misma, para estar sola y reflexionar, los escasos momentos que he podido tenerlos, es con una sensación de culpa por no estar atendiendo a mi hija o por no estar ocupándome de algo en casa.",24,16,12,25,9,10,14,14,13,15,88,51,56,23,"31 - 40","Sí","Sí"
"2020-04-01 11:41:13","2020-04-01 12:03:15","IP Address","100","1321","True","2020-04-01 12:03:16","R_2BrP8A4sDa3EUxH","anonymous","SME","Yes",44,"Hombres","Posgrado","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Soltera(o)","0","Yes","La vida sigue con cambios menores",0,0,"","· If Program C is adopted 400 people will die.","No",3,3,5,2,3,4,2,5,3,5,1,1,4,7,9,6,2,4,6,6,5,6,6,6,6,6,4,5,5,6,6,4,2,5,2,4,2,2,2,4,5,4,6,5,5,5,5,4,2,5,0,3,4,1,1,0,0,6,6,6,6,6,2,2,2,1,1,2,4,1,5,1,"Me siento angustiada por el estrés que tienen mis mascotas debido al encierro prolongado",6,6,6,6,6,6,6,6,6,6,5,1,5,1,5,5,1,1,5,6,5,5,6,6,1,5,"",5,5,5,5,5,3,"Aún hay mucha gente que no toma las medidas pertinentes, incluso hay quienes creen que esto es un invento del gobierno y que nada de lo que nos informan es real.",35,16,29,30,11,11,6,13,16,14,67,60,63,25,"41 - 50","No","No"
"2020-04-01 11:46:05","2020-04-01 12:04:50","IP Address","100","1125","True","2020-04-01 12:04:51","R_PUTyzi38ORUNodj","anonymous","SME","Yes",21,"Hombres","Licenciatura","- Some College or equivalent","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","La vida sigue con cambios menores",3,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",4,2,4,2,2,2,2,3,3,4,1,2,2,6,6,4,4,3,5,6,2,5,5,5,5,5,0,3,5,5,4,2,2,5,2,2,4,4,2,4,5,4,5,4,6,4,5,4,2,5,2,5,5,2,2,2,2,5,5,5,5,5,5,5,2,2,2,5,5,5,5,2,"",5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,2,5,4,5,"",5,5,5,5,5,5,"",28,12,24,25,10,9,10,13,15,13,90,50,72,25,"21 - 30","Sí","No"
"2020-04-01 11:46:07","2020-04-01 12:06:17","IP Address","100","1209","True","2020-04-01 12:06:18","R_s5RUaMA7txWSHxT","anonymous","SME","Yes",43,"Mujeres","Posgrado","Posgrado","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","Not sure","En aislamiento",1,1,"· If Program A is adopted, 200 people will be saved.","","No",1,1,1,1,1,3,1,2,2,2,1,1,2,7,10,7,5,7,7,8,7,6,6,6,6,6,4,6,6,6,6,2,5,3,3,2,3,4,2,4,6,6,5,5,5,5,4,5,1,4,3,4,6,1,1,3,1,6,6,6,6,1,1,1,4,3,4,1,6,1,5,1,"",6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,6,1,1,6,4,6,4,6,6,1,3,"",4,4,4,3,3,3,"",15,17,41,30,12,8,9,16,15,14,76,60,49,18,"41 - 50","Sí","Sí"
"2020-04-01 11:50:51","2020-04-01 12:06:26","IP Address","100","934","True","2020-04-01 12:06:27","R_3pfmClE7TGFY7Sl","anonymous","SME","Yes",60,"Hombres","Licenciatura","Posgrado","Auto empleo","Mexico","","CDMX","Soltera(o)","0","Yes","En aislamiento",0,0,"· If Program A is adopted, 200 people will be saved.","","No",3,3,4,2,2,3,2,2,3,3,3,3,3,8,9,6,3,4,5,9,8,6,6,6,6,6,5,6,6,6,1,6,5,5,3,3,5,6,2,4,6,6,5,6,5,4,4,4,4,5,4,5,5,2,1,0,0,5,4,6,6,5,3,2,4,5,4,4,1,1,1,4,"",5,6,5,5,6,5,6,6,5,5,5,2,6,3,5,5,4,2,6,6,5,6,6,6,1,5,"",5,5,4,3,5,3,"",27,17,35,30,12,11,13,16,16,12,81,54,73,22,"51 - 60","No","No"
"2020-04-01 11:19:05","2020-04-01 12:08:42","IP Address","100","2976","True","2020-04-01 12:08:43","R_1n9mfNQK7gG0oPt","anonymous","SME","Yes",26,"Hombres","Posgrado","Licenciatura","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","Yes","En aislamiento",2,0,"· If Program A is adopted, 200 people will be saved.","","Yes",5,4,5,4,3,5,1,3,1,3,1,1,4,6,6,5,1,2,6,10,2,6,6,6,6,6,0,6,6,6,5,3,4,6,6,2,5,3,1,5,6,6,6,2,6,6,3,5,2,2,1,6,6,2,1,6,1,2,6,6,5,5,2,2,4,2,2,2,5,2,5,5,"",6,2,3,5,6,5,6,6,4,6,5,5,4,4,4,6,6,6,6,3,6,5,6,6,3,5,"",6,1,6,1,5,1,"",34,12,26,30,12,14,9,17,14,14,82,49,80,19,"21 - 30","Sí","No"
"2020-04-01 11:51:27","2020-04-01 12:09:02","IP Address","100","1055","True","2020-04-01 12:09:03","R_2SIkykherv4irIn","anonymous","SME","Yes",25,"Hombres","Licenciatura","Secundaria","Estudiante","Mexico","no","Veracruz","Soltera(o)","0","No","En aislamiento",4,0,"· If Program A is adopted, 200 people will be saved.","","No",3,2,3,3,3,3,3,3,5,2,5,2,3,9,9,6,5,5,7,9,7,6,6,5,5,4,4,5,5,5,3,4,3,6,6,5,2,2,2,4,4,2,5,4,5,5,5,6,1,3,2,4,4,5,1,2,1,3,4,6,5,3,4,5,2,5,5,6,4,4,5,1,"",6,5,5,6,6,5,6,6,5,6,5,6,6,2,5,6,2,2,5,2,3,5,4,4,2,4,"",5,4,5,5,5,2,"",30,18,39,26,10,17,6,10,14,16,85,56,63,24,"21 - 30","Sí","No"
"2020-04-01 11:56:43","2020-04-01 12:12:31","IP Address","100","947","True","2020-04-01 12:12:32","R_1gd2Y4P2WMII3Ev","anonymous","SME","Yes",33,"Mujeres","Licenciatura","Bachillerato ","Empleo de tiempo completo","Mexico","no","Nayarit","Casada(o)/en unión libre","0","No","En aislamiento",1,0,"· If Program A is adopted, 200 people will be saved.","","No",2,1,2,1,1,1,1,1,2,1,1,2,3,5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,6,6,6,1,1,5,2,1,6,6,2,6,5,6,5,6,6,6,2,6,5,1,1,1,2,1,1,5,1,2,2,5,5,5,1,1,1,1,1,1,1,4,1,2,"",1,1,1,1,1,1,6,5,1,5,3,2,2,4,4,4,3,6,6,6,2,2,6,1,1,3,"",6,6,6,6,6,6,"",13,9,30,26,12,8,14,17,17,14,51,23,55,30,"31 - 40","Sí","No"
